;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 10/04/2023 2:29:02 pm
;----------------------------------------------

;Address Opcode 	ASM
0x0006       [2]    FARG_S1D13700_Line_x1
0x0006       [1]    FARG_SPI_Ethernet_24j600_memcmp_l
0x0006       [2]    FARG_TP_Set_Calibration_Consts_y_min
0x0006       [2]    FARG_SPI_Ethernet_24j600_memcpy_l
0x0006       [2]    FARG_SPI_T6963C_Write_Text_Adv_y
0x0006       [2]    FARG_SPI_T6963C_Ext_PartialImage_width
0x0006       [1]    FARG_Mmc_Fat_Set_File_Date_hours
0x0006       [2]    FARG_Mmc_Fat_Get_File_Date_Modified_day
0x0006       [2]    FARG_Mmc_Fat_Get_File_Date_day
0x0006       [2]    FARG_S1D13700_H_Line_y_pos
0x0006       [2]    FARG_S1D13700_V_Line_x_pos
0x0006       [1]    FARG_TP_Init_readX_ChNo
0x0006       [2]    FARG_SPI_T6963C_Write_Const_Text_Adv_x
0x0006       [2]    FARG_SPI_Glcd_Circle_radius
0x0006       [1]    R6
0x0006       [1]    FARG_SPI_Glcd_Rectangle_color
0x0006       [2]    FARG__doprntout_ap
0x0006       [1]    FARG_UART_Read_Text_Attempts
0x0006       [2]    FARG_UART_Set_Active_tx_idle_ptr
0x0006       [2]    FARG_SPI_Ethernet_doTCP_payloadAddr
0x0006       [2]    FARG_S1D13700_Rectangle_Round_Edges_Fill_x_bottom_right
0x0006       [2]    FARG_SPI_Ethernet_sendUDP_destPort
0x0006       [2]    FARG_SPI_T6963C_Write_Text_Return_Pos_y
0x0006       [2]    FARG_S1D13700_Box_x1
0x0006       [2]    FARG_SPI_Ethernet_sendUDP2_sourcePort
0x0006       [1]    FARG_UART1_Read_Text_Attempts
0x0006       [1]    FARG_SPI_Ethernet_Init_fullDuplex
0x0006       [2]    FARG_SPI_Ethernet_24j600_RAMcopy_dest
0x0006       [2]    FARG_SPI_T6963C_Write_Const_Text_Return_Pos_x
0x0006       [2]    FARG_S1D13700_Rectangle_Round_Edges_x_bottom_right
0x0006       [2]    FARG___Lib_MmcFat16_renameEntry_offset
0x0006       [2]    FARG_StoreBytesIntoEEprom_SizeinBytes
0x0006       [2]    FARG_SPI_Ethernet_24j600_confNetwork_dnsIpAddr
0x0006       [2]    FARG_SPI_Ethernet_getBytes_n
0x0006       [2]    FARG___Lib_MmcFat16_mkNod_cl
0x0006       [1]    FARG_UART1_Init_Advanced_parity
0x0006       [1]    FARG_SPI_Ethernet_memcmp_l
0x0006       [1]    FARG_Glcd_Rectangle_color
0x0006       [2]    FARG___Lib_SPIGlcd__SPI_Glcd_getHeader_count
0x0006       [2]    FARG_S1D13700_Write_Text_Adv_y
0x0006       [2]    FARG_S1D13700_Write_Const_Text_Adv_x
0x0006       [2]    FARG_Cf_Fat_Get_File_Date_day
0x0006       [1]    FARG_SPI_T6963C_Config_DeviceAddress
0x0006       [2]    FARG_Glcd_Circle_radius
0x0006       [2]    FARG_Cf_Fat_Get_File_Date_Modified_day
0x0006       [2]    FARG_Glcd_Circle_Fill_radius
0x0006       [4]    FARG_pow_y
0x0006       [1]    FARG_SPI_T6963C_sprite_sx
0x0006       [1]    FARG_S1D13700_Set_Font_Adv_font_color
0x0006       [1]    FARG_Cf_Fat_Set_File_Date_hours
0x0006       [1]    FARG_Glcd_Rectangle_Round_Edges_round_radius
0x0006       [2]    FARG_SPI_Ethernet_24j600_doTCP_payloadAddr
0x0006       [2]    FARG_SPI_T6963C_Rectangle_Round_Edges_Fill_x_bottom_right
0x0006       [2]    FARG_SPI_Glcd_Write_Const_Text_Adv_x
0x0006       [2]    FARG_SPI_Glcd_Write_Text_Adv_y
0x0006       [1]    FARG_Glcd_Box_color
0x0006       [2]    FARG_S1D13700_Set_Ext_Font_Adv_font_color
0x0006       [2]    FARG_SPI_T6963C_Rectangle_Round_Edges_x_bottom_right
0x0006       [2]    FARG_SPI_T6963C_PartialImage_width
0x0006       [2]    FARG_LongIntToHex_output
0x0006       [2]    FARG_S1D13700_Write_Const_Text_Return_Pos_x
0x0006       [1]    FARG_Glcd_Write_Text_color
0x0006       [1]    FARG_SPI_T6963C_Write_Const_Text_x
0x0006       [1]    FARG_Glcd_Write_Const_Text_x_pos
0x0006       [2]    FARG_LongWordToHex_output
0x0006       [1]    FARG_Glcd_Set_Font_aFontWidth
0x0006       [1]    FARG_SPI_Glcd_Write_Const_Text_x_pos
0x0006       [1]    FARG_SPI_T6963C_write_text_mode
0x0006       [1]    FARG_SPI_Ethernet_24j600_Init_configuration
0x0006       [2]    FARG_S1D13700_Write_Text_Return_Pos_y
0x0006       [2]    FARG_Cf_Fat_Get_Swap_File_filename
0x0006       [2]    FARG_SPI_Glcd_Write_Text_Return_Pos_y
0x0006       [2]    FARG_SPI_T6963C_rectangle_x1
0x0006       [2]    FARG_SPI_Glcd_Write_Const_Text_Return_Pos_x
0x0006       [1]    FARG_SPI_Glcd_Set_Font_Adv_font_color
0x0006       [2]    FARG_SPI_T6963C_box_x1
0x0006       [2]    FARG_SPI_Glcd_Set_Ext_Font_Adv_font_color
0x0006       [2]    FARG_SPI_Ethernet_24j600_getBytes_n
0x0006       [2]    FARG_Glcd_Line_x_end
0x0006       [2]    FARG___Lib_MemManager_MM_CheckBlocks_P2
0x0006       [2]    FARG_SPI_T6963C_Circle_radius
0x0006       [2]    FARG_Glcd_Write_Const_Text_Adv_x
0x0006       [2]    FARG_Glcd_Write_Text_Adv_y
0x0006       [1]    FARG_SPI_T6963C_Set_Font_Adv_font_color
0x0006       [2]    FARG___Lib_Sprintf__doprntf_ap
0x0006       [2]    FARG_SPI_Glcd_PartialImage_width
0x0006       [2]    FARG_FloatToStr_str
0x0006       [2]    FARG_Glcd_Write_Const_Text_Return_Pos_x
0x0006       [2]    FARG_Glcd_Write_Text_Return_Pos_y
0x0006       [2]    FARG_SPI_T6963C_Circle_Fill_radius
0x0006       [2]    FARG_S1D13700_Ext_PartialImage_width
0x0006       [2]    FARG___Lib_SPIT6963C__SPI_T6963C_getHeader_count
0x0006       [2]    FARG_SPI_Ethernet_24j600_sendUDP2_sourcePort
0x0006       [2]    FARG_SPI_Ethernet_memcpy_l
0x0006       [2]    FARG_SPI_T6963C_Set_Ext_Font_Adv_font_color
0x0006       [2]    FARG___Lib_Sprinti__doprnti_ap
0x0006       [1]    FARG_Cf_Write_Init_sectcnt
0x0006       [1]    FARG_Cf_Read_Init_sector_count
0x0006       [2]    FARG_Glcd_Ext_PartialImage_width
0x0006       [2]    FARG_Cf_Write_Sector_buffer
0x0006       [4]    FARG_uldiv_denom
0x0006       [4]    FARG_ldiv_denom
0x0006       [2]    FARG_Cf_Read_Sector_buffer
0x0006       [2]    FARG_LongIntToStrWithZeros_output
0x0006       [1]    FARG_Glcd_Set_Font_Adv_font_color
0x0006       [2]    FARG_LongWordToStr_output
0x0006       [2]    FARG___Lib_S1D13700__S1D13700_getHeader_count
0x0006       [1]    FARG_SPI_Glcd_Write_Text_color
0x0006       [4]    FARG_Soft_UART_Init_baud_rate
0x0006       [2]    FARG___Lib_Glcd__Glcd_getHeader_count
0x0006       [4]    FARG_atan2_x
0x0006       [2]    FARG_S1D13700_Write_Const_Text_x
0x0006       [2]    FARG_Glcd_PartialImage_width
0x0006       [2]    FARG_SPI_Glcd_Ext_PartialImage_width
0x0006       [2]    FARG_S1D13700_Write_Text_y
0x0006       [2]    FARG_frexp_eptr
0x0006       [2]    FARG_LongToStr_output
0x0006       [2]    FARG_LongWordToStrWithZeros_output
0x0006       [2]    FARG_ldexp_newexp
0x0006       [2]    FARG_modf_iptr
0x0006       [2]    FARG_Glcd_Set_Ext_Font_Adv_font_color
0x0006       [2]    FARG___Lib_CMath_eval_poly_d
0x0006       [1]    FARG_Glcd_Rectangle_Round_Edges_Fill_round_radius
0x0007       [2]    FARG_PWM16bit_Init_timer
0x0007       [1]    FARG_SPI_T6963C_Write_Const_Text_y
0x0007       [1]    FARG_SPI_Glcd_Set_Font_aFontHeight
0x0007       [1]    FARG_SPI_T6963C_sprite_sy
0x0007       [1]    FARG_SPI_T6963C_Set_Font_Adv_font_orientation
0x0007       [1]    FARG_SPI_Glcd_Write_Const_Text_page_num
0x0007       [1]    FARG_SPI_T6963C_Config_wr
0x0007       [1]    FARG_CANSPISetMask_CANSPI_CONFIG_FLAGS
0x0007       [1]    FARG_CANSPISetFilter_CANSPI_CONFIG_FLAGS
0x0007       [1]    FARG___Lib_Mmc_Mmc_Send_Command_crc
0x0007       [1]    FARG_CANSPISetBaudRate_CANSPI_CONFIG_FLAGS
0x0007       [1]    FARG_UART1_Init_Advanced_stop_bits
0x0007       [1]    FARG___Lib_CANSPI_CANSPIIDToRegs_CANSPI_CONFIG_FLAGS
0x0007       [1]    FARG_SPI_Glcd_Rectangle_Round_Edges_color
0x0007       [1]    FARG_SPI_Glcd_Rectangle_Round_Edges_Fill_color
0x0007       [1]    FARG_Glcd_Rectangle_Round_Edges_Fill_color
0x0007       [1]    FARG_S1D13700_Write_Char_mode
0x0007       [1]    FARG_Glcd_Set_Font_Adv_font_orientation
0x0007       [1]    FARG_Glcd_Rectangle_Round_Edges_color
0x0007       [1]    FARG_Cf_Fat_Set_File_Date_mins
0x0007       [1]    FARG_CANSPIInitialize_CANSPI_CONFIG_FLAGS
0x0007       [1]    FARG_S1D13700_Set_Font_Adv_font_orientation
0x0007       [1]    FARG_Mmc_Fat_Set_File_Date_mins
0x0007       [1]    FARG_Glcd_Write_Const_Text_page_num
0x0007       [1]    FARG_TP_Init_readY_ChNo
0x0007       [1]    R7
0x0007       [1]    FARG_SPI_Glcd_Set_Font_Adv_font_orientation
0x0007       [1]    FARG_Glcd_Set_Font_aFontHeight
0x0008       [2]    FARG___Lib_MemManager_MM_CheckBlocks_S2
0x0008       [2]    FARG_SPI_T6963C_PartialImage_height
0x0008       [2]    FARG_SPI_T6963C_Rectangle_Round_Edges_Fill_y_bottom_right
0x0008       [2]    FARG_Glcd_Set_Font_aFontOffs
0x0008       [2]    FARG_Glcd_PartialImage_height
0x0008       [1]    FARG_Glcd_Write_Const_Text_color
0x0008       [2]    FARG_SPI_T6963C_Rectangle_Round_Edges_y_bottom_right
0x0008       [2]    FARG_SPI_T6963C_box_y1
0x0008       [1]    FARG_Cf_Fat_Get_Swap_File_file_attr
0x0008       [1]    FARG_SPI_T6963C_Circle_color
0x0008       [2]    FARG_SPI_T6963C_rectangle_y1
0x0008       [2]    FARG_Cf_Fat_Get_File_Date_Modified_hours
0x0008       [1]    FARG_Glcd_Circle_color
0x0008       [2]    FARG_Cf_Fat_Get_File_Date_hours
0x0008       [1]    FARG_Cf_Fat_Set_File_Date_seconds
0x0008       [1]    FARG_SPI_T6963C_Config_rd
0x0008       [2]    FARG_Glcd_Line_y_end
0x0008       [1]    FARG_SPI_T6963C_Write_Const_Text_mode
0x0008       [1]    FARG_Glcd_Circle_Fill_color
0x0008       [2]    FARG___Lib_MmcFat16_renameEntry_newName
0x0008       [2]    FARG_SPI_T6963C_Write_Const_Text_Return_Pos_y
0x0008       [2]    FARG_TP_Set_Calibration_Consts_y_max
0x0008       [2]    FARG_SPI_Ethernet_sendUDP2_destPort
0x0008       [1]    FARG_SPI_Ethernet_24j600_RAMcopy_w
0x0008       [2]    FARG___Lib_MmcFat16_eraseEntry_offset
0x0008       [2]    FARG_TP_Get_Calibration_Consts_y_max
0x0008       [2]    FARG_SPI_T6963C_Ext_PartialImage_height
0x0008       [1]    FARG_Mmc_Fat_Set_File_Date_seconds
0x0008       [2]    FARG_Mmc_Fat_Get_File_Date_hours
0x0008       [1]    R8
0x0008       [2]    FARG_SPI_T6963C_Write_Const_Text_Adv_y
0x0008       [2]    FARG_Mmc_Fat_Get_File_Date_Modified_hours
0x0008       [2]    FARG_SPI_Ethernet_sendUDP_pkt
0x0008       [2]    FARG_Glcd_Write_Const_Text_Return_Pos_y
0x0008       [2]    FARG_Glcd_Write_Const_Text_Adv_y
0x0008       [2]    FARG_Glcd_Ext_PartialImage_height
0x0008       [1]    FARG_Glcd_Set_Ext_Font_Adv_font_orientation
0x0008       [2]    FARG___Lib_CMath_eval_poly_n
0x0008       [1]    FARG_SPI_T6963C_Circle_Fill_color
0x0008       [2]    FARG_SPI_Ethernet_24j600_sendUDP2_destPort
0x0008       [1]    FARG_Mmc_Fat_Get_Swap_File_file_attr
0x0008       [2]    FARG_CANSPIRead_CANSPI_RX_MSG_FLAGS
0x0008       [1]    FARG_CANSPIWrite_data_len
0x0008       [1]    FARG_SPI_T6963C_Set_Ext_Font_Adv_font_orientation
0x0008       [2]    FARG_SPI_Ethernet_24j600_sendUDP_pkt
0x0008       [1]    FARG_SPI_Ethernet_RAMcopy_w
0x0008       [2]    FARG_S1D13700_Rectangle_Round_Edges_Fill_y_bottom_right
0x0008       [2]    FARG_S1D13700_Rectangle_y1
0x0008       [2]    FARG_S1D13700_Ext_PartialImage_height
0x0008       [1]    FARG_S1D13700_Write_Text_mode
0x0008       [1]    FARG_S1D13700_Circle_Fill_color
0x0008       [2]    FARG_S1D13700_PartialImage_height
0x0008       [2]    FARG_SPI_Glcd_PartialImage_height
0x0008       [2]    FARG_S1D13700_Box_y1
0x0008       [2]    FARG_SPI_Glcd_Set_Font_aFontOffs
0x0008       [1]    FARG_SPI_Glcd_Circle_color
0x0008       [2]    FARG_SPI_Glcd_Ext_PartialImage_height
0x0008       [1]    FARG_S1D13700_V_Line_color
0x0008       [2]    FARG_S1D13700_Write_Const_Text_Adv_y
0x0008       [2]    FARG_SPI_Glcd_Write_Const_Text_Adv_y
0x0008       [1]    FARG_SPI_Glcd_Set_Ext_Font_Adv_font_orientation
0x0008       [2]    FARG_S1D13700_Line_y1
0x0008       [1]    FARG_S1D13700_H_Line_color
0x0008       [2]    FARG_S1D13700_Write_Const_Text_Return_Pos_y
0x0008       [1]    FARG_SPI_Glcd_Write_Const_Text_color
0x0008       [1]    FARG_S1D13700_Set_Ext_Font_Adv_font_orientation
0x0008       [2]    FARG_SPI_T6963C_line_y1
0x0008       [2]    FARG_S1D13700_Rectangle_Round_Edges_y_bottom_right
0x0008       [2]    FARG_SPI_Glcd_Line_y_end
0x0008       [1]    FARG_SPI_Glcd_Circle_Fill_color
0x0008       [2]    FARG_SPI_Glcd_Write_Const_Text_Return_Pos_y
0x0008       [1]    FARG_S1D13700_Circle_color
0x0008       [2]    FARG_S1D13700_Write_Const_Text_y
0x0009       [1]    FARG_SPI_T6963C_Config_cd
0x0009       [1]    FARG_CANSPIWrite_CANSPI_TX_MSG_FLAGS
0x0009       [1]    R9
0x000A       [1]    R10
0x000B       [1]    R11
0x000C       [1]    R12
0x000D       [1]    R13
0x000E       [1]    R14
0x000F       [1]    R15
0x0010       [1]    R16
0x0010       [2]    FLASH_Read_Word_temp_L0
0x0011       [1]    R17
0x0012       [1]    R18
0x0013       [1]    R19
0x0014       [1]    R20
0x0015       [1]    R21
0x0016       [2]    FLASH_Read_Words_temp_L0
0x0016       [1]    R22
0x0017       [1]    R23
0x0018       [1]    R24
0x0018       [2]    FLASH_Read_Bytes_counter_L0
0x0018       [2]    FLASH_Read_Words_counter_L0
0x0019       [1]    R25
0x001A       [1]    R26
0x001A       [1]    XL
0x001A       [2]    X
0x001B       [1]    R27
0x001B       [1]    XH
0x001C       [1]    YL
0x001C       [1]    R28
0x001C       [2]    Y
0x001D       [1]    YH
0x001D       [1]    R29
0x001E       [1]    R30
0x001E       [2]    Z
0x001E       [1]    ZL
0x001F       [1]    R31
0x001F       [1]    ZH
0x0020       [0]    TWBR4_bit
0x0020       [0]    TWBR6_bit
0x0020       [1]    TWBR
0x0020       [0]    TWBR7_bit
0x0020       [0]    TWBR3_bit
0x0020       [0]    TWBR1_bit
0x0020       [0]    TWBR0_bit
0x0020       [0]    TWBR2_bit
0x0020       [0]    TWBR5_bit
0x0021       [0]    TWPS1_bit
0x0021       [0]    TWPS0_bit
0x0021       [0]    TWS6_bit
0x0021       [0]    TWS7_bit
0x0021       [1]    TWSR
0x0021       [0]    TWS3_bit
0x0021       [0]    TWS5_bit
0x0021       [0]    TWS4_bit
0x0022       [0]    TWA6_bit
0x0022       [0]    TWA3_bit
0x0022       [0]    TWA5_bit
0x0022       [0]    TWGCE_bit
0x0022       [0]    TWA4_bit
0x0022       [0]    TWA1_bit
0x0022       [1]    TWAR
0x0022       [0]    TWA0_bit
0x0022       [0]    TWA2_bit
0x0023       [1]    TWDR
0x0023       [0]    TWD4_bit
0x0023       [0]    TWD7_bit
0x0023       [0]    TWD5_bit
0x0023       [0]    TWD6_bit
0x0023       [0]    TWD1_bit
0x0023       [0]    TWD2_bit
0x0023       [0]    TWD0_bit
0x0023       [0]    TWD3_bit
0x0024       [0]    ADCL5_bit
0x0024       [0]    ADCL0_bit
0x0024       [0]    ADCL1_bit
0x0024       [0]    ADCL4_bit
0x0024       [0]    ADCL3_bit
0x0024       [0]    ADCL6_bit
0x0024       [0]    ADCL2_bit
0x0024       [1]    ADCL
0x0024       [0]    ADCL7_bit
0x0025       [0]    ADCH6_bit
0x0025       [0]    ADCH1_bit
0x0025       [0]    ADCH0_bit
0x0025       [0]    ADCH2_bit
0x0025       [0]    ADCH3_bit
0x0025       [0]    ADCH7_bit
0x0025       [0]    ADCH5_bit
0x0025       [1]    ADCH
0x0025       [0]    ADCH4_bit
0x0026       [0]    ADIE_bit
0x0026       [0]    ADEN_bit
0x0026       [0]    ADIF_bit
0x0026       [0]    ADATE_bit
0x0026       [0]    ADSC_bit
0x0026       [1]    ADCSRA
0x0026       [0]    ADPS0_bit
0x0026       [0]    ADPS2_bit
0x0026       [0]    ADPS1_bit
0x0027       [0]    REFS1_bit
0x0027       [0]    REFS0_bit
0x0027       [0]    MUX1_bit
0x0027       [0]    MUX0_bit
0x0027       [1]    ADMUX
0x0027       [0]    MUX3_bit
0x0027       [0]    ADLAR_bit
0x0027       [0]    MUX2_bit
0x0027       [0]    MUX4_bit
0x0028       [0]    ACBG_bit
0x0028       [0]    ACD_bit
0x0028       [0]    ACI_bit
0x0028       [0]    ACO_bit
0x0028       [0]    ACIE_bit
0x0028       [0]    ACIS1_bit
0x0028       [0]    ACIS0_bit
0x0028       [1]    ACSR
0x0028       [0]    ACIC_bit
0x0029       [0]    UBRR7_bit
0x0029       [0]    UBRR6_bit
0x0029       [0]    UBRR4_bit
0x0029       [0]    UBRR3_bit
0x0029       [0]    UBRR2_bit
0x0029       [0]    UBRR5_bit
0x0029       [0]    UBRR0_bit
0x0029       [1]    UBRRL
0x0029       [0]    UBRR1_bit
0x002A       [0]    UCSZ2_bit
0x002A       [0]    RXB8_bit
0x002A       [0]    RXCIE_bit
0x002A       [0]    TXCIE_bit
0x002A       [0]    TXEN_bit
0x002A       [0]    RXEN_bit
0x002A       [0]    UDRIE_bit
0x002A       [1]    UCSR0B
0x002A       [1]    UCSRB
0x002A       [0]    TXB8_bit
0x002B       [0]    UDRE_bit
0x002B       [0]    UDRE0_bit
0x002B       [0]    RXC0_bit
0x002B       [0]    TXC_bit
0x002B       [0]    TXC0_bit
0x002B       [0]    U2X_bit
0x002B       [0]    MPCM_bit
0x002B       [1]    UCSRA
0x002B       [0]    FE_bit
0x002B       [0]    DOR_bit
0x002B       [0]    UPE_bit
0x002B       [0]    RXC_bit
0x002C       [1]    UDR0
0x002C       [0]    UDR4_bit
0x002C       [0]    UDR3_bit
0x002C       [0]    UDR0__bit
0x002C       [1]    UDR
0x002C       [0]    UDR6_bit
0x002C       [0]    UDR7_bit
0x002C       [0]    UDR1_bit
0x002C       [0]    UDR2_bit
0x002C       [0]    UDR5_bit
0x002D       [0]    CPHA_bit
0x002D       [0]    DORD_bit
0x002D       [0]    SPE_bit
0x002D       [0]    SPR0_bit
0x002D       [1]    SPCR
0x002D       [0]    SPIE_bit
0x002D       [0]    SPR1_bit
0x002D       [0]    MSTR_bit
0x002D       [0]    CPOL_bit
0x002E       [0]    WCOL_bit
0x002E       [0]    SPI2X_bit
0x002E       [1]    SPSR
0x002E       [0]    SPIF_bit
0x002F       [0]    SPDR3_bit
0x002F       [1]    SPDR
0x002F       [0]    SPDR5_bit
0x002F       [0]    SPDR6_bit
0x002F       [0]    SPDR4_bit
0x002F       [0]    SPDR7_bit
0x002F       [0]    SPDR2_bit
0x002F       [0]    SPDR1_bit
0x002F       [0]    SPDR0_bit
0x0030       [0]    PIND2_bit
0x0030       [0]    PIND7_bit
0x0030       [0]    PIND6_bit
0x0030       [0]    PIND1_bit
0x0030       [0]    PIND5_bit
0x0030       [0]    PIND4_bit
0x0030       [0]    PIND3_bit
0x0030       [0]    PIND0_bit
0x0030       [1]    PIND
0x0031       [0]    DDD6_bit
0x0031       [0]    DDD7_bit
0x0031       [0]    DDD5_bit
0x0031       [1]    DDRD
0x0031       [0]    DDD1_bit
0x0031       [0]    DDD3_bit
0x0031       [0]    DDD0_bit
0x0031       [0]    DDD2_bit
0x0031       [0]    DDD4_bit
0x0032       [0]    PORTD0_bit
0x0032       [0]    PORTD5_bit
0x0032       [0]    PORTD3_bit
0x0032       [0]    PORTD2_bit
0x0032       [0]    PORTD1_bit
0x0032       [0]    PORTD7_bit
0x0032       [0]    PORTD6_bit
0x0032       [0]    PORTD4_bit
0x0032       [1]    PORTD
0x0033       [0]    PINC4_bit
0x0033       [1]    PINC
0x0033       [0]    PINC5_bit
0x0033       [0]    PINC2_bit
0x0033       [0]    PINC3_bit
0x0033       [0]    PINC7_bit
0x0033       [0]    PINC0_bit
0x0033       [0]    PINC1_bit
0x0033       [0]    PINC6_bit
0x0034       [0]    DDC6_bit
0x0034       [0]    DDC7_bit
0x0034       [0]    DDC2_bit
0x0034       [0]    DDC3_bit
0x0034       [0]    DDC4_bit
0x0034       [1]    DDRC
0x0034       [0]    DDC0_bit
0x0034       [0]    DDC1_bit
0x0034       [0]    DDC5_bit
0x0035       [0]    PORTC5_bit
0x0035       [0]    PORTC1_bit
0x0035       [1]    PORTC
0x0035       [0]    PORTC6_bit
0x0035       [0]    PORTC0_bit
0x0035       [0]    PORTC7_bit
0x0035       [0]    PORTC3_bit
0x0035       [0]    PORTC4_bit
0x0035       [0]    PORTC2_bit
0x0036       [0]    PINB6_bit
0x0036       [0]    PINB4_bit
0x0036       [0]    PINB7_bit
0x0036       [0]    PINB5_bit
0x0036       [0]    PINB3_bit
0x0036       [0]    PINB0_bit
0x0036       [1]    PINB
0x0036       [0]    PINB2_bit
0x0036       [0]    PINB1_bit
0x0037       [0]    DDB2_bit
0x0037       [0]    DDB1_bit
0x0037       [0]    DDB3_bit
0x0037       [0]    DDB6_bit
0x0037       [0]    DDB4_bit
0x0037       [0]    DDB5_bit
0x0037       [0]    DDB0_bit
0x0037       [0]    DDB7_bit
0x0037       [1]    DDRB
0x0038       [0]    PORTB3_bit
0x0038       [0]    PORTB0_bit
0x0038       [0]    PORTB4_bit
0x0038       [0]    PORTB1_bit
0x0038       [1]    PORTB
0x0038       [0]    PORTB2_bit
0x0038       [0]    PORTB6_bit
0x0038       [0]    PORTB7_bit
0x0038       [0]    PORTB5_bit
0x0039       [0]    PINA6_bit
0x0039       [0]    PINA4_bit
0x0039       [0]    PINA7_bit
0x0039       [0]    PINA3_bit
0x0039       [1]    PINA
0x0039       [0]    PINA5_bit
0x0039       [0]    PINA1_bit
0x0039       [0]    PINA2_bit
0x0039       [0]    PINA0_bit
0x003A       [0]    DDA2_bit
0x003A       [0]    DDA6_bit
0x003A       [0]    DDA7_bit
0x003A       [0]    DDA1_bit
0x003A       [0]    DDA5_bit
0x003A       [0]    DDA4_bit
0x003A       [0]    DDA0_bit
0x003A       [1]    DDRA
0x003A       [0]    DDA3_bit
0x003B       [0]    PORTA5_bit
0x003B       [0]    PORTA4_bit
0x003B       [0]    PORTA7_bit
0x003B       [0]    PORTA6_bit
0x003B       [0]    PORTA3_bit
0x003B       [0]    PORTA0_bit
0x003B       [1]    PORTA
0x003B       [0]    PORTA2_bit
0x003B       [0]    PORTA1_bit
0x003C       [0]    EEMWE_bit
0x003C       [0]    EERIE_bit
0x003C       [0]    EEWE_bit
0x003C       [1]    EECR
0x003C       [0]    EERE_bit
